ticker,title,category,category_type,yes_ask,yes_bid,no_ask,no_bid,ev_yes,ev_no,volume,days_to_resolution,daily_change,weekly_change
KXPERFORMROLEBRITNEY-CHL,Will ChloÃ« Grace Moretz perform as Britney Spears in Britney Spears Biopic directed by Jon M. Chu?,Entertainment,top_yes,12,2,88,98,718.6666666666666,13.363636363636363,0.0,1782,0,0
KXTAYLORSWIFTWEDDING-30JAN01-ICE,Will Ice Spice be a Bridesmaid for the wedding of Travis Kelce and Taylor Swift?,Social,top_yes,12,4,88,96,718.6666666666666,13.363636363636363,21.82,1417,0,72.73
KXSWIFTKELCEWEDDINGLOCATION-30-OHI,Where will Taylor Swift and Travis Kelceâ€™s Wedding occur?,Social,top_yes,12,2,88,98,718.6666666666666,13.363636363636363,10.32,1416,0,0
KXEUREF-30-HUN,Will Hungary hold a referendum on leaving the EU?,Politics,top_yes,12,3,88,97,718.6666666666666,13.363636363636363,5.7,1417,0,-27.27
KXBOND-30-AP,Will Aaron Pierre be the next James Bond?,Entertainment,recent_dips,12,0,88,100,718.6666666666666,13.363636363636363,123.16,1417,-80,-80
KXNEWPOPE-35-LANT,Who will the next Pope be?,World,top_yes,13,7,87,93,655.8461538461539,14.64367816091954,19.28,3243,0,116.67
KXPERFORMROLE007-Q-TOM,Will Tom Holland perform as Q in the next James Bond film?,Entertainment,top_yes,13,0,87,100,655.8461538461539,14.64367816091954,0.0,1782,0,0
KXSWIFTKELCEWEDDINGLOCATION-30-PEN,Where will Taylor Swift and Travis Kelceâ€™s Wedding occur?,Social,recent_dips,13,8,87,92,655.8461538461539,14.64367816091954,66.5,1416,-42.86,-42.86
KXSWIFTKELCEWEDDINGLOCATION-30-TEN,Where will Taylor Swift and Travis Kelceâ€™s Wedding occur?,Social,recent_dips,13,6,87,94,655.8461538461539,14.64367816091954,36.1,1416,-53.85,50
KXNEXTUKPM-30-SMAH,Will Shabana Mahmood be the next Prime Minister of United Kingdom?,Politics,top_yes,13,7,87,93,655.8461538461539,14.64367816091954,148.24,1417,0,250
KXMEDIARELEASEPRISONBREAK-30JAN01-26JUL01,"Will A New Season of Prison Break be released Worldwide before Jan 1, 2030?",Entertainment,top_yes,13,5,87,95,655.8461538461539,14.64367816091954,2.46,136,250,-84.44
KXIPOAIRTABLE-27JAN01,When will Airtable officially announce an IPO?,Economics,recent_dips,13,6,87,94,655.8461538461539,14.64367816091954,0.9400000000000001,320,-53.85,-14.29
KXXISUCCESSOR-45JAN01-LXI,"Will Li Xi become the next leader of the Chinese Communist Party (CCP) before Jan 1, 2045?",Politics,top_yes,14,8,86,92,602.0,15.953488372093025,4.22,6895,0,50
KXACTORSONNYCROCKETT-35-PED,Will Pedro Pascal be casted in the next Miami Vice?,Entertainment,top_yes,14,3,86,97,602.0,15.953488372093025,9.92,3243,0,0
KXNEXTSPEAKER-31-JJOR,Will Jim Jordan be the next Speaker of the House?,Politics,top_yes,14,10,86,90,602.0,15.953488372093025,14.3,1782,0,0
KXNEXTSPEAKER-31-SSCA,Will Steve Scalise be the next Speaker of the House?,Politics,top_yes,14,11,86,89,602.0,15.953488372093025,7.72,1782,0,0
KXPERFORMROLEBRITNEY-EMM,Will Emma Roberts perform as Britney Spears in Britney Spears Biopic directed by Jon M. Chu?,Entertainment,top_yes,14,4,86,96,602.0,15.953488372093025,2.2800000000000002,1782,0,0
KXPERFORMROLE007-VILLAIN-BAR,Will Barry Keoghan perform as Villain in the next James Bond film?,Entertainment,top_yes,14,0,86,100,602.0,15.953488372093025,0.0,1782,0,0
KXPERFORMROLE007-MONEYPENNY-MEG,Will Meg Bellamy perform as Moneypenny in the next James Bond film?,Entertainment,top_yes,14,0,86,100,602.0,15.953488372093025,0.0,1782,0,0
KXPERFORMROLE007-FELIX-WYA,Will Wyatt Russell perform as Felix Leiter in the next James Bond film?,Entertainment,top_yes,14,0,86,100,602.0,15.953488372093025,0.24,1782,0,0
KXPERFORMROLE007-FELIX-ALB,Will Albert Jones perform as Felix Leiter in the next James Bond film?,Entertainment,top_yes,14,0,86,100,602.0,15.953488372093025,0.0,1782,0,0
KXPERFORMROLE007-FELIX-AAR,Will Aaron Staton perform as Felix Leiter in the next James Bond film?,Entertainment,top_yes,14,0,86,100,602.0,15.953488372093025,0.0,1782,0,0
KXPERFORMROLE007-FELIX-SET,Will Seth Numrich perform as Felix Leiter in the next James Bond film?,Entertainment,top_yes,14,0,86,100,602.0,15.953488372093025,0.0,1782,0,0
KXBOND-30-ATJ,Will Aaron Taylor-Johnson be the next James Bond?,Entertainment,high_volume,14,11,86,89,602.0,15.953488372093025,1508.84,1417,9.09,71.43
KXBOND-30-JACO,Will Jacob Elordi be the next James Bond?,Entertainment,top_yes,14,10,86,90,602.0,15.953488372093025,389.0,1417,27.27,-36.36
KXXISUCCESSOR-45JAN01-ZLEJ,"Will Zhao Leji become the next leader of the Chinese Communist Party (CCP) before Jan 1, 2045?",Politics,top_yes,15,7,85,93,555.3333333333334,17.294117647058822,7.84,6895,0,100
KXPERFORMROLE007-MONEYPENNY-EMM,Will Emma Corrin perform as Moneypenny in the next James Bond film?,Entertainment,top_yes,15,0,85,100,555.3333333333334,17.294117647058822,0.0,1782,0,0
KXSPORTSOWNERLBJ-30,Will LeBron James be a majority owner of a pro men's basketball team before 2030?,Sports,recent_dips,15,10,85,90,555.3333333333334,17.294117647058822,98.38,1416,-28.57,-28.57
KXGTAPRICE-100,What will the price of GTA VI be?,Entertainment,high_volume,15,13,85,87,555.3333333333334,17.294117647058822,2134.88,1417,0,25
KXECCOMPACT-30,Will the National Popular Vote Interstate Compact reach 270 electoral votes before 2030?,Elections,top_yes,15,5,85,95,555.3333333333334,17.294117647058822,1.04,1417,0,0
KXXISUCCESSOR-45JAN01-CQI,"Will Cai Qi become the next leader of the Chinese Communist Party (CCP) before Jan 1, 2045?",Politics,top_yes,16,7,84,93,514.5,18.666666666666664,6.66,6895,0,12.5
KXNEXTIRANLEADER-45JAN01-HKHO,Will Hassan Khomeini be the next Supreme Leader of Iran?,Politics,top_yes,16,11,84,89,514.5,18.666666666666664,65.6,6896,0,0
KXNEWPOPE-35-PPAR,Who will the next Pope be?,World,top_yes,16,12,84,88,514.5,18.666666666666664,80.44,3243,0,45.45
KXTIMEDECADE20S-30-VZEL,Who will Time name as Person of the Decade?,Politics,top_yes,16,11,84,89,514.5,18.666666666666664,92.9,1447,0,25
KXTIMEDECADE20S-30-TAY,Who will Time name as Person of the Decade?,Politics,top_yes,16,10,84,90,514.5,18.666666666666664,62.0,1447,0,112.5
KXPERFORMROLEBRITNEY-SAB,Will Sabrina Carpenter perform as Britney Spears in Britney Spears Biopic directed by Jon M. Chu?,Entertainment,top_yes,16,7,84,93,514.5,18.666666666666664,3.3200000000000003,1782,0,0
KXPERFORMROLE007-VILLAIN-ADA,Will Adam Driver perform as Villain in the next James Bond film?,Entertainment,top_yes,16,0,84,100,514.5,18.666666666666664,0.62,1782,0,0
KXPERFORMROLE007-MONEYPENNY-JODI,Will Jodie Comer perform as Moneypenny in the next James Bond film?,Entertainment,top_yes,16,0,84,100,514.5,18.666666666666664,0.0,1782,0,0
KXPERFORMROLE007-FELIX-JOH,Will John Hoogenakker perform as Felix Leiter in the next James Bond film?,Entertainment,top_yes,16,0,84,100,514.5,18.666666666666664,1.48,1782,0,0
KXJPMCEONEW-30-JP,Will Jennifer Piepszak succeed Jamie Dimon as CEO of JPMorgan?,Companies,top_yes,16,7,84,93,514.5,18.666666666666664,29.52,1417,0,0
KXAFRICALEADEROUT-35-EM,Will Emmerson Mnangagwa leave office next in this set?,Politics,top_yes,17,12,83,88,478.47058823529414,20.072289156626503,10.22,3243,0,0
KXU3MAX-30-20,How high will unemployment get before 2030?,Economics,top_yes,17,9,83,91,478.47058823529414,20.072289156626503,5.98,1419,0,11.11
KXPERFORMROLE007-MONEYPENNY-JUN,Will Juno Temple perform as Moneypenny in the next James Bond film?,Entertainment,top_yes,17,1,83,99,478.47058823529414,20.072289156626503,0.0,1782,0,0
KXPERFORMROLE007-MONEYPENNY-ALI,Will Alison Oliver perform as Moneypenny in the next James Bond film?,Entertainment,top_yes,17,1,83,99,478.47058823529414,20.072289156626503,1.56,1782,0,0
KXPERFORMROLE007-FELIX-CHI,Will Chiwetel Ejiofor perform as Felix Leiter in the next James Bond film?,Entertainment,top_yes,17,1,83,99,478.47058823529414,20.072289156626503,0.32,1782,0,0
KXPERFORMROLE007-FELIX-STE,Will Steven Yeun perform as Felix Leiter in the next James Bond film?,Entertainment,top_yes,17,1,83,99,478.47058823529414,20.072289156626503,0.0,1782,0,0
KXNETWORTHKAICENAT-30,Will KaiCenat become a billionaire before 2030?,Economics,top_yes,17,13,83,87,478.47058823529414,20.072289156626503,5.58,1417,0,0
KXPERSONPRESFUENTES-45,Will  become President of the United States before 2045?,Politics,recent_dips,18,16,82,84,446.4444444444444,21.51219512195122,644.6800000000001,6903,-15.79,-15.79
KXPOPCHANGESTATE10-35,Will  experience a population decrease of at least 10% between 2025 and 2035?,Social,top_yes,18,12,82,88,446.4444444444444,21.51219512195122,10.540000000000001,3972,0,-8.33
KXAFRICALEADEROUT-35-FT,Will FÃ©lix Tshisekedi leave office next in this set?,Politics,top_yes,18,13,82,87,446.4444444444444,21.51219512195122,70.36,3243,0,20
KXTVSEASONRELEASETHELASTOFUS-27-JAN,"When will ""The Last of Us"" Season 3 be released?",Entertainment,recent_dips,18,14,82,86,446.4444444444444,21.51219512195122,12.56,321,-21.05,0
KXPRIMEENGCONSUMPTION-30-GAS,What will be the largest source of global primary energy consumption in 2030?,Climate and Weather,top_yes,18,12,82,88,446.4444444444444,21.51219512195122,20.18,2511,0,0
KXPERFORMROLE007-VILLAIN-ROS,Will Rosamund Pike perform as Villain in the next James Bond film?,Entertainment,top_yes,18,2,82,98,446.4444444444444,21.51219512195122,0.22,1782,0,0
KXPERFORMROLE007-MONEYPENNY-PHO,Will Phoebe Dynevor perform as Moneypenny in the next James Bond film?,Entertainment,top_yes,18,2,82,98,446.4444444444444,21.51219512195122,0.0,1782,0,0
KXNEXTUKPM-30-EMIL,Will Ed Miliband be the next Prime Minister of United Kingdom?,Politics,top_yes,18,12,82,88,446.4444444444444,21.51219512195122,308.06,1417,8.33,225
KXCO2LEVEL-30-455,How bad will CO2 atmospheric concentration get before 2030?,World,top_yes,18,16,82,84,446.4444444444444,21.51219512195122,3.62,1416,0,13.33
KXERUPTSUPER-0-50JAN01,When will a supervolcano next erupt?,Climate and Weather,recent_dips,19,13,81,87,417.7894736842106,22.98765432098765,249.32,8721,-35,-7.14
KXXISUCCESSOR-45JAN01-LQIA,"Will Li Qiang become the next leader of the Chinese Communist Party (CCP) before Jan 1, 2045?",Politics,top_yes,19,14,81,86,417.7894736842106,22.98765432098765,18.26,6895,-4.55,61.54
KXPERFORMROLE007-MONEYPENNY-JOD,Will Jodie Turner-Smith perform as Moneypenny in the next James Bond film?,Entertainment,top_yes,19,3,81,97,417.7894736842106,22.98765432098765,3.12,1782,0,0
KXPERFORMROLE007-FELIX-ANT,Will Anthony Mackie perform as Felix Leiter in the next James Bond film?,Entertainment,top_yes,19,3,81,97,417.7894736842106,22.98765432098765,0.46,1782,0,0
KXBOND-30-JOS,Will Josh O'Connor be the next James Bond?,Entertainment,top_yes,19,14,81,86,417.7894736842106,22.98765432098765,202.24,1417,0,10.53
KXCOLONIZEMARS-50,Will humans colonize Mars before 2050?,Science and Technology,recent_dips,20,16,80,84,392.0,24.5,215.48000000000002,8721,-20,-5.88
KXU3MAX-30-17,How high will unemployment get before 2030?,Economics,top_yes,20,12,80,88,392.0,24.5,5.2,1419,0,0
KXPERFORMROLE007-VILLAIN-OSC,Will Oscar Isaac perform as Villain in the next James Bond film?,Entertainment,top_yes,20,4,80,96,392.0,24.5,0.0,1782,0,0
KXPERFORMROLE007-Q-RIC,Will Richard Ayoade perform as Q in the next James Bond film?,Entertainment,top_yes,20,7,80,93,392.0,24.5,1.0,1782,0,0
KXPERFORMROLE007-FELIX-BOY,Will Boyd Holbrook perform as Felix Leiter in the next James Bond film?,Entertainment,top_yes,20,4,80,96,392.0,24.5,0.16,1782,0,0
KXTAYLORSWIFTWEDDING-30JAN01-LAN,Will Lana Del Rey be a Bridesmaid for the wedding of Travis Kelce and Taylor Swift?,Social,top_yes,20,11,80,89,392.0,24.5,21.64,1417,0,60
KXNEXTIRANLEADER-45JAN01-MKHA,Will Mojtaba Khamenei be the next Supreme Leader of Iran?,Politics,top_yes,21,19,79,81,368.66666666666663,26.050632911392402,100.8,6896,0,-12.5
KXPERFORMBONDSONG-35-OLI,Who will perform the next James Bond Song?,Entertainment,top_yes,21,15,79,85,368.66666666666663,26.050632911392402,2.32,3243,0,0
KXPERFORMROLE007-VILLAIN-PET,Will Peter Dinklage perform as Villain in the next James Bond film?,Entertainment,top_yes,21,7,79,93,368.66666666666663,26.050632911392402,7.0200000000000005,1782,0,-4.55
KXFYREFESTPRICE-30-5000,How much will a Fyre Festival 2 General Admission Ticket cost?,Companies,top_yes,21,9,79,91,368.66666666666663,26.050632911392402,1.08,1416,0,0
KXACTORSONNYCROCKETT-35-RYA,Will Ryan Gosling be casted in the next Miami Vice?,Entertainment,top_yes,22,14,78,86,347.45454545454544,27.641025641025642,25.18,3243,0,0
KXTAYLORSWIFTWEDDING-30JAN01-CAR,Will Cara Delevingne be a Bridesmaid for the wedding of Travis Kelce and Taylor Swift?,Social,top_yes,22,11,78,89,347.45454545454544,27.641025641025642,7.6000000000000005,1417,0,-50
KXDEELRIP-40-RIPP,Will Deel or Rippling IPO first?,Financials,top_yes,23,18,77,82,328.0869565217392,29.272727272727273,28.72,5068,0,9.09
KXPERFORMBONDSONG-35-OAS,Who will perform the next James Bond Song?,Entertainment,top_yes,23,17,77,83,328.0869565217392,29.272727272727273,43.74,3243,0,0
USCLIMATE-2030,Will the US meet its climate goals?,Climate and Weather,top_yes,23,17,77,83,328.0869565217392,29.272727272727273,97.16,3607,60,14.29
KXPERFORMROLE007-VILLAIN-IDR,Will Idris Elba perform as Villain in the next James Bond film?,Entertainment,top_yes,23,7,77,93,328.0869565217392,29.272727272727273,0.16,1782,0,0
KXPERFORMROLE007-Q-DEV,Will Dev Patel perform as Q in the next James Bond film?,Entertainment,top_yes,23,7,77,93,328.0869565217392,29.272727272727273,0.0,1782,0,0
KXPERFORMROLE007-MONEYPENNY-NAO,Will Naomie Harris perform as Moneypenny in the next James Bond film?,Entertainment,top_yes,23,7,77,93,328.0869565217392,29.272727272727273,0.0,1782,0,0
KXPERFORMBONDSONG-35-LAN,Who will perform the next James Bond Song?,Entertainment,top_yes,24,17,76,83,310.3333333333333,30.94736842105263,56.44,3243,0,-37.04
KXU3MAX-30-15,How high will unemployment get before 2030?,Economics,top_yes,24,16,76,84,310.3333333333333,30.94736842105263,6.58,1419,0,43.75
KXYTUBESUBSISHOWSPEED-27,When will IShowSpeed reach 100 million Youtube subscribers?,Entertainment,recent_dips,24,20,76,80,310.3333333333333,30.94736842105263,9.84,320,-16.67,5.26
KXTAIWANLVL4-27JAN01,"Will the U.S. State Department issue a Level 4 warning for Taiwan before Jan 1, 2027?",Politics,high_volume,24,23,76,77,310.3333333333333,30.94736842105263,1451.72,320,-4.17,-4.17
KXEARTHQUAKECALIFORNIA-35,Will there be an at least 8.0 magnitude earthquake in California before 2035?,Climate and Weather,top_yes,25,19,75,81,294.0,32.666666666666664,352.06,3606,0,31.58
EVSHARE-30JAN-50,EV market share in 2030?,Climate and Weather,recent_dips,25,21,75,79,294.0,32.666666666666664,128.7,1537,-12,-12
KXTAYLORSWIFTWEDDING-30JAN01-BLA,Will Blake Lively be a Bridesmaid for the wedding of Travis Kelce and Taylor Swift?,Social,top_yes,25,16,75,84,294.0,32.666666666666664,138.6,1417,0,30
KXTAYLORSWIFTWEDDING-30JAN01-SOP,Will Sophie Turner be a Bridesmaid for the wedding of Travis Kelce and Taylor Swift?,Social,top_yes,25,15,75,85,294.0,32.666666666666664,22.64,1417,0,63.64
KXFYREFESTPRICE-30-3000,How much will a Fyre Festival 2 General Admission Ticket cost?,Companies,top_yes,25,15,75,85,294.0,32.666666666666664,0.04,1416,0,0
KXG7LEADEROUT-45JAN01-EMAC,Will President of France be the first to leave office?,Politics,top_yes,26,25,74,75,278.9230769230769,34.432432432432435,46.42,6896,0,-21.88
KXNEXTUKPM-30-WS,Will Wes Streeting be the next Prime Minister of United Kingdom?,Politics,top_yes,26,25,74,75,278.9230769230769,34.432432432432435,623.24,1417,0,-10.34
KXSPACEXMARS-30,Will SpaceX land anything on Mars before 2030?,Science and Technology,top_yes,27,25,73,75,264.962962962963,36.24657534246575,982.0600000000001,1417,0,-22.86
KXPERFORMROLE007-Q-AND,Will Andrew Scott perform as Q in the next James Bond film?,Entertainment,top_yes,28,12,72,88,252.0,38.111111111111114,0.0,1782,0,0
KXNEXTUKPM-30-AR,Will Angela Rayner be the next Prime Minister of United Kingdom?,Politics,top_yes,28,24,72,76,252.0,38.111111111111114,699.58,1417,4,23.81
KXMEDIARELEASEPRISONBREAK-30JAN01-27JAN01,"Will A New Season of Prison Break be released Worldwide before Jan 1, 2030?",Entertainment,top_yes,28,20,72,80,252.0,38.111111111111114,1.6400000000000001,320,52.63,-3.33
KXJPMCEONEW-30-TR,Will Troy Rohrbaugh succeed Jamie Dimon as CEO of JPMorgan?,Companies,top_yes,28,23,72,77,252.0,38.111111111111114,58.480000000000004,1417,0,0
KXMARSVRAIL-50,Will a human land on Mars before California starts high-speed rail?,Science and Technology,top_yes,29,23,71,77,239.93103448275858,40.02816901408451,122.24000000000001,8721,-3.33,7.41
KXXISUCCESSOR-45JAN01-DXUE,"Will Ding Xuexiang become the next leader of the Chinese Communist Party (CCP) before Jan 1, 2045?",Politics,top_yes,29,28,71,72,239.93103448275858,40.02816901408451,25.22,6895,0,20.83
KXINDIANAPOWELL-30-GLE,Will Glen Powell be cast in the next Indiana Jones movie?,Entertainment,top_yes,29,25,71,75,239.93103448275858,40.02816901408451,19.52,1689,0,0
KXU3MAX-30-12,How high will unemployment get before 2030?,Economics,top_yes,29,21,71,79,239.93103448275858,40.02816901408451,7.42,1419,0,31.82
KXPERFORMROLEBRITNEY-OLI,Will Olivia Holt perform as Britney Spears in Britney Spears Biopic directed by Jon M. Chu?,Entertainment,top_yes,29,20,71,80,239.93103448275858,40.02816901408451,6.1000000000000005,1782,0,5.56
KXPERFORMROLE007-VILLAIN-CIL,Will Cillian Murphy perform as Villain in the next James Bond film?,Entertainment,top_yes,29,16,71,84,239.93103448275858,40.02816901408451,1.94,1782,0,7.14
KXJPMCEONEW-30-DP,Will Doug Petno succeed Jamie Dimon as CEO of JPMorgan?,Companies,top_yes,29,21,71,79,239.93103448275858,40.02816901408451,33.78,1417,0,-24.14
KXTAYLORSWIFTWEDDING-30JAN01-ALA,Will Alana Haim be a Bridesmaid for the wedding of Travis Kelce and Taylor Swift?,Social,top_yes,30,20,70,80,228.66666666666666,42.0,3.96,1417,0,0
KXGTAPRICE-90,What will the price of GTA VI be?,Entertainment,high_volume,30,29,70,71,228.66666666666666,42.0,1401.0,1417,3.45,15.38
KXFYREFESTPRICE-30-2000,How much will a Fyre Festival 2 General Admission Ticket cost?,Companies,top_yes,30,19,70,81,228.66666666666666,42.0,0.72,1416,0,0
KXCASECESSION-30,Will a ballot initiative on California secession qualify for a vote before 2030?,World,top_yes,30,29,70,71,228.66666666666666,42.0,25.2,1407,0,31.82
KXPERFORMBONDSONG-35-DUA,Who will perform the next James Bond Song?,Entertainment,top_yes,31,29,69,71,218.1290322580645,44.028985507246375,126.24000000000001,3243,0,0
KXTAYLORSWIFTWEDDING-30JAN01-DAN,Will Danielle Haim be a Bridesmaid for the wedding of Travis Kelce and Taylor Swift?,Social,top_yes,31,20,69,80,218.1290322580645,44.028985507246375,1.6,1417,0,0
KXSWIFTKELCEWEDDINGLOCATION-30-NEW,Where will Taylor Swift and Travis Kelceâ€™s Wedding occur?,Social,top_yes,31,25,69,75,218.1290322580645,44.028985507246375,296.1,1416,0,-31.82
KXAFRICALEADEROUT-35-BT,Will Bola Tinubu leave office next in this set?,Politics,top_yes,32,27,68,73,208.25,46.11764705882353,4.34,3243,0,0
KXTAYLORSWIFTWEDDING-30JAN01-BRI,Will Brittany Mahomes be a Bridesmaid for the wedding of Travis Kelce and Taylor Swift?,Social,top_yes,32,20,68,80,208.25,46.11764705882353,61.28,1417,0,30.43
KXGTA6SONGS-30-ASI,What songs will be on the GTA 6 radio at launch?,Entertainment,top_yes,32,24,68,76,208.25,46.11764705882353,1.24,1417,0,-5.26
KXCO2LEVEL-30-450,How bad will CO2 atmospheric concentration get before 2030?,World,top_yes,32,29,68,71,208.25,46.11764705882353,3.2600000000000002,1416,0,20.69
KXTVSEASONRELEASETHELASTOFUS-27-APR,"When will ""The Last of Us"" Season 3 be released?",Entertainment,top_yes,33,26,67,74,198.96969696969697,48.26865671641791,27.72,410,0,-21.21
KXPRIMEENGCONSUMPTION-30-COAL,What will be the largest source of global primary energy consumption in 2030?,Climate and Weather,top_yes,33,28,67,72,198.96969696969697,48.26865671641791,37.480000000000004,2511,0,0
KXMOONMAN-31-PRC,Which country will be the next to send humans to the Moon?,Science and Technology,top_yes,34,29,66,71,190.23529411764707,50.484848484848484,522.44,1782,17.24,13.33
KXIPOAIRTABLE-28JAN01,When will Airtable officially announce an IPO?,Economics,top_yes,34,27,66,73,190.23529411764707,50.484848484848484,17.64,685,0,0
KXTIMEDECADE20S-30-EMUS,Who will Time name as Person of the Decade?,Politics,top_yes,35,32,65,68,182.0,52.76923076923077,240.1,1447,0,-14.29
KXTAIWANLVL4-28JAN01,"Will the U.S. State Department issue a Level 4 warning for Taiwan before Jan 1, 2028?",Politics,top_yes,35,29,65,71,182.0,52.76923076923077,109.66,685,0,36
KXGTA6SONGS-30-MAS,What songs will be on the GTA 6 radio at launch?,Entertainment,top_yes,35,27,65,73,182.0,52.76923076923077,8.540000000000001,1417,0,22.22
KXUSTAKEOVER-30,Will the US government take control of any AI company or project before 2030?,Politics,recent_dips,36,32,64,68,174.2222222222222,55.125,79.42,1416,-11.11,-13.51
KXACTORSONNYCROCKETT-35-GLE,Will Glen Powell be casted in the next Miami Vice?,Entertainment,top_yes,37,28,63,72,166.86486486486484,57.55555555555556,57.120000000000005,3243,0,-2.63
KXGTAPRICE-80,What will the price of GTA VI be?,Entertainment,high_volume,37,34,63,66,166.86486486486484,57.55555555555556,1329.02,1417,-2.63,23.33
KXGTA6SONGS-30-STA,What songs will be on the GTA 6 radio at launch?,Entertainment,top_yes,37,29,63,71,166.86486486486484,57.55555555555556,1.6600000000000001,1417,0,-42.5
KXPERFORMROLE007-Q-BEN,Will Ben Whishaw perform as Q in the next James Bond film?,Entertainment,top_yes,38,22,62,78,159.89473684210526,60.064516129032256,0.0,1782,0,0
KXTAIWANLVL4-29JAN01,"Will the U.S. State Department issue a Level 4 warning for Taiwan before Jan 1, 2029?",Politics,top_yes,38,34,62,66,159.89473684210526,60.064516129032256,155.38,1051,0,18.18
KXGTA6SONGS-30-XOT,What songs will be on the GTA 6 radio at launch?,Entertainment,top_yes,38,30,62,70,159.89473684210526,60.064516129032256,5.6000000000000005,1417,0,2.7
KXGTA6SONGS-30-LOO,What songs will be on the GTA 6 radio at launch?,Entertainment,top_yes,38,32,62,68,159.89473684210526,60.064516129032256,6.68,1417,18.18,0
KXIPOAIRTABLE-29JAN01,When will Airtable officially announce an IPO?,Economics,top_yes,39,32,61,68,153.28205128205127,62.65573770491804,0.04,1051,0,0
KXFDATYPE1DIABETES-33,Will the FDA approve a cure for Type 1 Diabetes before 2033?,Health,recent_dips,40,33,60,67,147.0,65.33333333333333,103.9,2512,-17.07,-17.07
KXU3MAX-30-10,How high will unemployment get before 2030?,Economics,top_yes,40,34,60,66,147.0,65.33333333333333,48.18,1419,0,17.65
KXFYREFESTPRICE-30-1750,How much will a Fyre Festival 2 General Admission Ticket cost?,Companies,top_yes,40,29,60,71,147.0,65.33333333333333,1.08,1416,0,0
KXTAYLORSWIFTWEDDING-30JAN01-ZOE,Will ZoÃ« Kravitz be a Bridesmaid for the wedding of Travis Kelce and Taylor Swift?,Social,top_yes,41,32,59,68,141.02439024390242,68.10169491525424,12.700000000000001,1417,0,0
KXGTA6SONGS-30-GOD,What songs will be on the GTA 6 radio at launch?,Entertainment,top_yes,41,33,59,67,141.02439024390242,68.10169491525424,7.5200000000000005,1417,0,-34
KXTAYLORSWIFTWEDDING-30JAN01-EST,Will Este Haim be a Bridesmaid for the wedding of Travis Kelce and Taylor Swift?,Social,top_yes,42,35,58,65,135.33333333333331,70.9655172413793,22.78,1417,26.47,2.38
KXGTA6SONGS-30-BAD,What songs will be on the GTA 6 radio at launch?,Entertainment,top_yes,42,34,58,66,135.33333333333331,70.9655172413793,2.54,1417,0,0
KXBOND-30-CAL,Will Callum Turner be the next James Bond?,Entertainment,high_volume,42,37,58,63,135.33333333333331,70.9655172413793,1421.0,1417,2.63,-13.33
KXOAIANTH-40-OAI,Will OpenAI or Anthropic IPO first?,Financials,top_yes,43,41,57,59,129.90697674418604,73.9298245614035,421.66,5068,7.32,7.32
KXPRIMEENGCONSUMPTION-30-OIL,What will be the largest source of global primary energy consumption in 2030?,Climate and Weather,top_yes,43,38,57,62,129.90697674418604,73.9298245614035,508.64,2511,15.79,4.76
KXACTORTOMCRUZ-30-TOM,Will Tom Cruise be cast in a Film With Ana de Armas?,Entertainment,top_yes,44,38,56,62,124.72727272727273,77.0,7.16,1781,0,-13.64
KXGTA6SONGS-30-SIC,What songs will be on the GTA 6 radio at launch?,Entertainment,top_yes,44,35,56,65,124.72727272727273,77.0,5.08,1417,0,-24.49
KXNEXTISRAELPM-45JAN01-NBEN,Will Naftali Bennett be the next Prime Minister of Israel?,Politics,top_yes,45,40,55,60,119.77777777777779,80.18181818181819,162.34,6896,7.89,-12.77
KXNEXTIRANLEADER-45JAN01-ABO,Will Position abolished be the next Supreme Leader of Iran?,Politics,top_yes,45,40,55,60,119.77777777777779,80.18181818181819,307.14,6896,5.26,11.11
KXFUSION-30-JAN01,When will nuclear fusion be achieved?,Science and Technology,top_yes,45,43,55,57,119.77777777777779,80.18181818181819,267.44,1416,0,0
KXTAIWANLVL4-30JAN01,"Will the U.S. State Department issue a Level 4 warning for Taiwan before Jan 1, 2030?",Politics,top_yes,45,39,55,61,119.77777777777779,80.18181818181819,109.9,1416,0,25.71
KXTAYLORSWIFTWEDDING-30JAN01-EMM,Will Emma Stone be a Bridesmaid for the wedding of Travis Kelce and Taylor Swift?,Social,top_yes,46,35,54,65,115.04347826086958,83.48148148148148,9.32,1417,0,0
KXIPOAIRTABLE-30JAN01,When will Airtable officially announce an IPO?,Economics,top_yes,46,39,54,61,115.04347826086958,83.48148148148148,0.16,1416,17.95,-2.13
KXGTA6SONGS-30-PEP,What songs will be on the GTA 6 radio at launch?,Entertainment,top_yes,46,38,54,62,115.04347826086958,83.48148148148148,1.08,1417,0,0
KXGTA6SONGS-30-MOB,What songs will be on the GTA 6 radio at launch?,Entertainment,top_yes,46,34,54,66,115.04347826086958,83.48148148148148,1.22,1417,13.89,-12.77
KXJPMCEONEW-30-ML,Will Marianne Lake succeed Jamie Dimon as CEO of JPMorgan?,Companies,top_yes,47,41,53,59,110.51063829787233,86.9056603773585,117.68,1417,0,-14.58
KXGTA6SONGS-30-ROC,What songs will be on the GTA 6 radio at launch?,Entertainment,top_yes,47,39,53,61,110.51063829787233,86.9056603773585,3.86,1417,0,3.12
KXGTA6SONGS-30-BLI,What songs will be on the GTA 6 radio at launch?,Entertainment,top_yes,48,42,52,58,106.16666666666666,90.46153846153845,14.86,1417,0,-9.43
